season,uuid,date_key,round_no,round_label,round_wind_index,round_kyoku_index,honba,riichi_sticks,seat,player,discard_no_in_round,player_discard_no_in_round,tile,normalized_tile,is_red_five,is_tsumogiri,is_riichi_declaration,dora_indicators,round_start_score
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,21,7,2s,2s,0,1,0,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,24,8,5p,5p,0,0,0,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,27,9,7s,7s,0,0,1,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,30,10,8p,8p,0,1,0,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,33,11,7z,7z,0,1,0,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,3,東2局,0,1,1,0,1,葡萄海ぶどう,36,12,8p,8p,0,1,0,6z,64000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,1,1,2p,2p,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,4,2,1s,1s,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,7,3,3z,3z,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,10,4,9p,9p,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,15,5,2s,2s,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,18,6,8p,8p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,21,7,1z,1z,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,24,8,2p,2p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,27,9,8s,8s,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,29,10,5s,5s,0,0,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,32,11,2p,2p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,35,12,2z,2z,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,38,13,3p,3p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,41,14,1p,1p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,44,15,8s,8s,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,4,東2局,0,1,2,0,1,葡萄海ぶどう,47,16,1p,1p,0,1,0,3p,82200
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,3,1,9m,9m,0,0,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,6,2,1m,1m,0,0,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,9,3,8s,8s,0,0,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,12,4,5z,5z,0,0,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,15,5,8p,8p,0,0,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,18,6,1p,1p,0,0,1,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,21,7,6z,6z,0,1,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,24,8,7p,7p,0,1,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,27,9,9s,9s,0,1,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,5,東3局,0,2,0,0,1,葡萄海ぶどう,30,10,7z,7z,0,1,0,9s,72000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,3,1,1m,1m,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,6,2,9m,9m,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,9,3,1z,1z,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,12,4,2s,2s,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,14,5,1s,1s,0,1,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,17,6,9m,9m,0,1,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,19,7,3z,3z,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,22,8,5z,5z,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,25,9,9p,9p,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,28,10,9p,9p,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,31,11,7p,7p,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,6,東3局,0,2,1,0,1,葡萄海ぶどう,34,12,5s,5s,0,0,0,1m,59000
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,2,1,9m,9m,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,5,2,4s,4s,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,8,3,3z,3z,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,11,4,9s,9s,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,14,5,7s,7s,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,17,6,5z,5z,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,20,7,7z,7z,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,23,8,2z,2z,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,7,南1局,1,0,0,0,1,葡萄海ぶどう,26,9,3p,3p,0,0,0,2p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,2,1,2z,2z,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,5,2,6z,6z,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,8,3,7z,7z,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,11,4,1p,1p,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,14,5,1z,1z,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,17,6,7z,7z,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,20,7,1s,1s,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,23,8,3p,3p,0,1,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,26,9,9s,9s,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,29,10,1m,1m,0,1,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,32,11,1m,1m,0,1,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,35,12,5z,5z,0,1,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,38,13,5s,5s,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,41,14,2s,2s,0,1,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,8,南1局,1,0,1,0,1,葡萄海ぶどう,44,15,9p,9p,0,0,0,9p,46800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,2,1,1m,1m,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,5,2,1z,1z,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,8,3,3z,3z,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,11,4,2z,2z,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,14,5,9p,9p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,17,6,7z,7z,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,20,7,1s,1s,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,23,8,3p,3p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,26,9,7p,7p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,29,10,2p,2p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,32,11,9p,9p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,9,南1局,1,0,2,0,1,葡萄海ぶどう,35,12,6p,6p,0,0,0,1p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,1,1,9m,9m,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,4,2,5z,5z,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,7,3,6z,6z,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,10,4,7z,7z,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,13,5,9p,9p,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,16,6,7p,7p,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,19,7,1p,1p,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,22,8,7z,7z,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,25,9,7p,7p,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,28,10,5s,5s,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,31,11,6s,6s,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,34,12,6s,6s,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,37,13,3z,3z,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,40,14,6s,6s,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,43,15,4s,4s,0,0,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,46,16,7s,7s,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,49,17,5z,5z,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,10,南2局,1,1,0,0,1,葡萄海ぶどう,54,18,4z,4z,0,1,0,5p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,1,1,1z,1z,0,0,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,4,2,5z,5z,0,0,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,7,3,1s,1s,0,0,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,10,4,1p,1p,0,0,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,17,5,1p,1p,0,0,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,20,6,9s,9s,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,23,7,4s,4s,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,26,8,7p,7p,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,29,9,1s,1s,0,0,1,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,32,10,1m,1m,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,35,11,6s,6s,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,38,12,2p,2p,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,41,13,8s,8s,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,44,14,2p,2p,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,47,15,3s,3s,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,50,16,3p,3p,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,11,南2局,1,1,1,0,1,葡萄海ぶどう,53,17,5p,5p,0,1,0,2p,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,1,1,3z,3z,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,4,2,9p,9p,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,7,3,1p,1p,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,10,4,5z,5z,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,12,5,2p,2p,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,15,6,9s,9s,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,18,7,3p,3p,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,12,南2局,1,1,2,2,1,葡萄海ぶどう,21,8,2s,2s,0,0,0,8s,40800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,3,1,1s,1s,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,6,2,9s,9s,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,9,3,1m,1m,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,12,4,8s,8s,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,15,5,5z,5z,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,18,6,6s,6s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,21,7,3s,3s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,23,8,6z,6z,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,26,9,2s,2s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,29,10,3z,3z,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,32,11,6z,6z,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,35,12,5s,5s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,38,13,8s,8s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,41,14,1z,1z,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,44,15,6p,6p,0,0,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,13,南3局,1,2,0,0,1,葡萄海ぶどう,47,16,8s,8s,0,1,0,6z,30600
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,3,1,9p,9p,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,6,2,1p,1p,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,9,3,6s,6s,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,12,4,9s,9s,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,15,5,9s,9s,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,18,6,2s,2s,0,1,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,21,7,1z,1z,0,1,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,24,8,7z,7z,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,27,9,7z,7z,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,30,10,7z,7z,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,33,11,9p,9p,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,36,12,9m,9m,0,1,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,39,13,5p,5p,0,0,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,42,14,6s,6s,0,1,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,14,南3局,1,2,1,0,1,葡萄海ぶどう,45,15,3z,3z,0,1,0,0s,24800
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,3,1,9m,9m,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,6,2,9s,9s,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,9,3,6z,6z,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,11,4,1m,1m,0,1,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,14,5,8s,8s,0,1,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,16,6,3z,3z,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,19,7,2p,2p,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,22,8,3s,3s,0,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,15,南3局,1,2,2,0,1,葡萄海ぶどう,24,9,0s,5s,1,0,0,4z,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,16,南3局,1,2,3,0,1,葡萄海ぶどう,5,1,1m,1m,0,0,0,9m,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,16,南3局,1,2,3,0,1,葡萄海ぶどう,8,2,1z,1z,0,0,0,9m,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,16,南3局,1,2,3,0,1,葡萄海ぶどう,11,3,9m,9m,0,1,0,9m,18700
6,260619-fbbe1936-58b0-4226-9cb5-8483120cee17,260619,16,南3局,1,2,3,0,1,葡萄海ぶどう,14,4,1z,1z,0,0,0,9m,18700
